year,geo_name,geo,age,age_moe,age_rank
2014,Grant County,05000US20067,33.1,0.8,2989
2013,Houghton County,05000US26061,33.1,0.4,2990
2016,Beaver County,05000US49001,33.1,0.7,3002
2014,"Potter County, TX",05000US48375,33.1,0.2,2989
2014,Dawson County,05000US48115,33.1,0.7,2989
2014,"Bronx County, NY",05000US36005,33.1,0.1,2989
2016,Manassas Park city,05000US51685,33.1,0.6,3002
2014,"Bexar County, TX",05000US48029,33.1,0.2,2989
2013,"Craighead County, AR",05000US05031,33.1,0.3,2990
2013,Barranquitas Municipio,05000US72019,33.1,0.5,2990
2014,Andrews County,05000US48003,33.1,1.2,2989
2016,Crane County,05000US48103,33.1,0.8,3002
2016,Dawson County,05000US48115,33.1,1.1,3002
2013,"Wyandotte County, KS",05000US20209,33.1,0.2,2990
2016,Houghton County,05000US26061,33,0.4,3007
2014,Apache County,05000US04001,33,0.2,2995
2014,"Cleveland County, OK",05000US40027,33,0.1,2995
2016,"Canyon County, ID",05000US16027,33,0.3,3007
2016,Bingham County,05000US16011,33,0.3,3007
2016,Bannock County,05000US16005,33,0.3,3007
2015,"Adams County, CO",05000US08001,33,0.1,2997
2016,"Lancaster County, NE",05000US31109,33,0.1,3007
2013,"Potter County, TX",05000US48375,33,0.3,2994
2015,Greenlee County,05000US04011,33,0.8,2997
2015,Wasatch County,05000US49051,33,0.5,2997
2015,Beaver County,05000US49001,33,0.7,2997
2013,"Monterey County, CA",05000US06053,33,0.1,2994
2015,Winkler County,05000US48495,33,0.4,2997
2013,"Stanislaus County, CA",05000US06099,33,0.1,2994
2016,Claiborne County,05000US28021,33,0.9,3007
2016,Mellette County,05000US46095,33,3.2,3007
2014,Gallatin County,05000US30031,33,0.2,2995
2015,"Travis County, TX",05000US48453,33,0.1,2997
2016,Borden County,05000US48033,33,8.8,3007
2013,Dawson County,05000US48115,33,0.7,2994
2013,Hendry County,05000US12051,33,0.5,2994
2016,Hockley County,05000US48219,33,0.3,3007
2015,Kittitas County,05000US53037,33,0.6,2997
2015,St. Bernard Parish,05000US22087,33,0.3,2997
2016,"McLennan County, TX",05000US48309,33,0.2,3007
2015,"Lancaster County, NE",05000US31109,32.9,0.2,3005
2014,"McLennan County, TX",05000US48309,32.9,0.1,2998
2015,Leflore County,05000US28083,32.9,0.7,3005
2015,Bingham County,05000US16011,32.9,0.4,3005
2014,"Dallas County, TX",05000US48113,32.9,0.1,2998
2016,Stevens County,05000US27149,32.9,0.9,3017
2013,"San Joaquin County, CA",05000US06077,32.9,0.1,2999
2014,Stevens County,05000US27149,32.9,0.8,2998
2014,Manassas Park city,05000US51685,32.9,0.4,2998
2016,"Warren County, KY",05000US21227,32.9,0.3,3017
2014,Houghton County,05000US26061,32.9,0.3,2998
2015,"McLennan County, TX",05000US48309,32.9,0.2,3005
2016,"Richland County, SC",05000US45079,32.9,0.1,3017
2014,"East Baton Rouge Parish, LA",05000US22033,32.9,0.2,2998
2013,St. Bernard Parish,05000US22087,32.9,0.3,2999
2016,Upton County,05000US48461,32.9,2.3,3017
2013,"Midland County, TX",05000US48329,32.9,0.3,2999
2015,"Richmond city, VA",05000US51760,32.9,0.1,3005
2014,St. Bernard Parish,05000US22087,32.9,0.3,2998
2013,Crawford County,05000US20037,32.9,0.5,2999
2016,"Harris County, TX",05000US48201,32.9,0.1,3017
2013,"McLennan County, TX",05000US48309,32.9,0.2,2999
2014,Beaver County,05000US49001,32.9,1.2,2998
2016,"Newport News city, VA",05000US51700,32.9,0.2,3017
2015,"Rutherford County, TN",05000US47149,32.9,0.2,3005
2013,"Bexar County, TX",05000US48029,32.9,0.1,2999
2013,"Bronx County, NY",05000US36005,32.9,0.1,2999
2016,"Rutherford County, TN",05000US47149,32.9,0.2,3017
2016,Lyon County,05000US20111,32.8,0.5,3024
2013,Gallatin County,05000US30031,32.8,0.3,3006
2015,Grant County,05000US20067,32.8,0.7,3011
2013,Holmes County,05000US28051,32.8,0.4,3006
2016,Franklin County,05000US16041,32.8,0.6,3024
2013,"Anchorage Municipality, AK",05000US02020,32.8,0.1,3006
2015,"Canyon County, ID",05000US16027,32.8,0.2,3011
2013,Kenedy County,05000US48261,32.8,11.9,3006
2015,Houghton County,05000US26061,32.8,0.3,3011
2015,Hockley County,05000US48219,32.8,0.2,3011
2014,"Adams County, CO",05000US08001,32.8,0.2,3006
2016,Leflore County,05000US28083,32.8,0.5,3024
2014,"Warren County, KY",05000US21227,32.8,0.3,3006
2015,"Warren County, KY",05000US21227,32.8,0.2,3011
2015,"Newport News city, VA",05000US51700,32.8,0.2,3011
2015,"Harris County, TX",05000US48201,32.8,0.1,3011
2016,Campbell County,05000US56005,32.8,0.5,3024
2016,Hamilton County,05000US20075,32.8,2.6,3024
2014,Brooks County,05000US48047,32.8,3.3,3006
2014,"Lancaster County, NE",05000US31109,32.8,0.2,3006
2014,"Rutherford County, TN",05000US47149,32.8,0.2,3006
2016,"Anchorage Municipality, AK",05000US02020,32.8,0.2,3024
2015,Claiborne County,05000US28021,32.7,1.5,3018
2014,Crawford County,05000US20037,32.7,0.4,3011
2016,Kodiak Island Borough,05000US02150,32.7,0.6,3030
2015,Stevens County,05000US27149,32.7,1,3018
2013,"Cleveland County, OK",05000US40027,32.7,0.2,3010
2013,Kittitas County,05000US53037,32.7,0.5,3010
2015,Clark County,05000US16033,32.7,3.3,3018
2013,Yoakum County,05000US48501,32.7,1.7,3010
2014,Menominee County,05000US55078,32.7,2,3011
2015,Bannock County,05000US16005,32.7,0.3,3018
2013,Leflore County,05000US28083,32.7,0.3,3010
2015,Manassas Park city,05000US51685,32.7,0.4,3018
2016,Hale County,05000US48189,32.7,0.4,3030
2015,"McLean County, IL",05000US17113,32.7,0.2,3018
2014,"Travis County, TX",05000US48453,32.7,0.1,3011
2016,"San Bernardino County, CA",05000US06071,32.7,0.1,3030
2013,Apache County,05000US04001,32.7,0.3,3010
2015,"Richland County, SC",05000US45079,32.7,0.1,3018
2015,Benton County,05000US41003,32.7,0.4,3018
2013,"Lancaster County, NE",05000US31109,32.7,0.2,3010
2013,"Dallas County, TX",05000US48113,32.7,0.1,3010
2015,Campbell County,05000US56005,32.7,0.7,3018
2014,Kittitas County,05000US53037,32.7,0.6,3011
2013,"East Baton Rouge Parish, LA",05000US22033,32.7,0.1,3010
2014,"Richland County, SC",05000US45079,32.7,0.2,3011
2014,"Newport News city, VA",05000US51700,32.7,0.2,3011
2013,"Warren County, KY",05000US21227,32.7,0.2,3010
2016,Grant County,05000US20067,32.6,0.7,3033
2016,"Do̱a Ana County, NM",05000US35013,32.6,0.2,3033
2013,"Rutherford County, TN",05000US47149,32.6,0.2,3019
2016,Clay County,05000US27027,32.6,0.2,3033
2014,Martin County,05000US48317,32.6,2.2,3017
2015,Crawford County,05000US20037,32.6,0.4,3027
2015,Williams County,05000US38105,32.6,0.5,3027
2014,Campbell County,05000US56005,32.6,0.6,3017
2014,"Richmond city, VA",05000US51760,32.6,0.2,3017
2016,"McLean County, IL",05000US17113,32.6,0.2,3033
2016,"Bonneville County, ID",05000US16019,32.6,0.2,3033
2016,Winkler County,05000US48495,32.6,0.3,3033
2013,"Richmond city, VA",05000US51760,32.6,0.2,3019
2014,Manassas city,05000US51683,32.6,0.4,3017
2014,"Harris County, TX",05000US48201,32.6,0.1,3017
2016,"Yakima County, WA",05000US53077,32.6,0.2,3033
2016,Benton County,05000US41003,32.6,0.3,3033
2014,Leflore County,05000US28083,32.6,0.3,3017
2014,"Anchorage Municipality, AK",05000US02020,32.6,0.2,3017
2013,"Adams County, CO",05000US08001,32.6,0.2,3019
2013,Dakota County,05000US31043,32.6,0.4,3019
2013,Hockley County,05000US48219,32.6,0.5,3019
2016,Buffalo County,05000US31019,32.6,0.4,3033
2014,Dakota County,05000US31043,32.6,0.5,3017
2013,"Richland County, SC",05000US45079,32.6,0.1,3019
2014,Hockley County,05000US48219,32.6,0.4,3017
2014,"Midland County, TX",05000US48329,32.5,0.2,3026
2016,Crawford County,05000US20037,32.5,0.4,3042
2014,Buffalo County,05000US31019,32.5,0.3,3026
2014,"Do̱a Ana County, NM",05000US35013,32.5,0.2,3026
2014,Franklin County,05000US16041,32.5,0.7,3026
2015,Hale County,05000US48189,32.5,0.4,3029
2014,Bingham County,05000US16011,32.5,0.4,3026
2015,Buffalo County,05000US31019,32.5,0.3,3029
2015,Lyon County,05000US20111,32.5,0.4,3029
2015,"San Bernardino County, CA",05000US06071,32.5,0.1,3029
2015,"Yakima County, WA",05000US53077,32.5,0.2,3029
2013,"Newport News city, VA",05000US51700,32.5,0.2,3025
2014,Rowan County,05000US21205,32.5,0.9,3026
2015,"Anchorage Municipality, AK",05000US02020,32.5,0.2,3029
2014,"Canyon County, ID",05000US16027,32.5,0.2,3026
2015,Parmer County,05000US48369,32.5,0.7,3029
2014,"McLean County, IL",05000US17113,32.4,0.2,3033
2016,Jerome County,05000US16053,32.4,0.4,3043
2014,Coles County,05000US17029,32.4,0.5,3033
2016,"Clayton County, GA",05000US13063,32.4,0.2,3043
2015,"Bonneville County, ID",05000US16019,32.4,0.2,3036
2016,"Suffolk County, MA",05000US25025,32.4,0.2,3043
2014,"Yakima County, WA",05000US53077,32.4,0.2,3033
2014,La Salle County,05000US48283,32.4,3.7,3033
2014,Clark County,05000US16033,32.4,8,3033
2016,Graham County,05000US04009,32.4,0.4,3043
2013,Manassas city,05000US51683,32.4,0.5,3026
2016,Tunica County,05000US28143,32.4,1.1,3043
2014,Hale County,05000US48189,32.4,0.3,3033
2014,Tunica County,05000US28143,32.4,0.7,3033
2015,Kodiak Island Borough,05000US02150,32.4,0.6,3036
2015,"Clayton County, GA",05000US13063,32.4,0.2,3036
2015,Oldham County,05000US48359,32.4,10.6,3036
2015,Clay County,05000US27027,32.4,0.3,3036
2015,"Do̱a Ana County, NM",05000US35013,32.4,0.2,3036
2014,Bannock County,05000US16005,32.4,0.2,3033
2015,Franklin County,05000US16041,32.4,0.6,3036
2014,Benton County,05000US41003,32.4,0.3,3033
2013,"Harris County, TX",05000US48201,32.3,0.2,3027
2015,Morgan County,05000US49029,32.3,0.9,3043
2013,"Yakima County, WA",05000US53077,32.3,0.2,3027
2013,"Taylor County, TX",05000US48441,32.3,0.3,3027
2014,"Bonneville County, ID",05000US16019,32.3,0.3,3042
2014,Claiborne County,05000US28021,32.3,1.1,3042
2014,Mellette County,05000US46095,32.3,2.2,3042
2014,Kodiak Island Borough,05000US02150,32.3,0.5,3042
2013,Bingham County,05000US16011,32.3,0.4,3027
2013,Beaver County,05000US49001,32.3,0.6,3027
2013,"Travis County, TX",05000US48453,32.3,0.2,3027
2013,Benton County,05000US41003,32.3,0.3,3027
2013,Buffalo County,05000US31019,32.3,0.4,3027
2014,Lyon County,05000US20111,32.3,0.5,3042
2016,Grant County,05000US53025,32.3,0.3,3048
2015,Willacy County,05000US48489,32.3,0.7,3043
2016,Morgan County,05000US49029,32.3,0.8,3048
2013,Manassas Park city,05000US51685,32.3,0.5,3027
2014,"Clayton County, GA",05000US13063,32.3,0.2,3042
2013,Tunica County,05000US28143,32.2,0.6,3036
2013,"Do̱a Ana County, NM",05000US35013,32.2,0.2,3036
2013,Franklin County,05000US16041,32.2,0.5,3036
2013,Lyon County,05000US20111,32.2,0.5,3036
2015,Rowan County,05000US21205,32.2,1,3045
2014,"Taylor County, TX",05000US48441,32.2,0.3,3048
2016,Yuba County,05000US06115,32.2,0.2,3050
2015,Grant County,05000US53025,32.2,0.3,3045
2014,"San Bernardino County, CA",05000US06071,32.2,0.1,3048
2013,Hale County,05000US48189,32.2,0.4,3036
2014,Ellis County,05000US20051,32.2,0.7,3048
2015,"Imperial County, CA",05000US06025,32.2,0.2,3045
2015,"Suffolk County, MA",05000US25025,32.2,0.1,3045
2015,McKenzie County,05000US38053,32.2,0.4,3045
2015,Ellis County,05000US20051,32.2,0.7,3045
2014,Morgan County,05000US49029,32.2,0.8,3048
2016,"Imperial County, CA",05000US06025,32.2,0.2,3050
2015,Tunica County,05000US28143,32.2,1.1,3045
2013,"McLean County, IL",05000US17113,32.2,0.2,3036
2015,Yuba County,05000US06115,32.1,0.3,3052
2014,Yuba County,05000US06115,32.1,0.2,3052
2013,Bannock County,05000US16005,32.1,0.2,3042
2013,Brooks County,05000US48047,32.1,3.2,3042
2013,Campbell County,05000US56005,32.1,0.6,3042
2013,Clay County,05000US27027,32.1,0.3,3042
2014,Grant County,05000US53025,32.1,0.3,3052
2014,Willacy County,05000US48489,32.1,0.5,3052
2016,"Weber County, UT",05000US49057,32.1,0.2,3052
2016,"Salt Lake County, UT",05000US49035,32.1,0.1,3052
2015,Prince Edward County,05000US51147,32.1,1.7,3052
2016,Box Elder County,05000US49003,32.1,0.3,3052
2014,Clay County,05000US27027,32.1,0.3,3052
2014,Childress County,05000US48075,32.1,2.1,3052
2016,"Tuscaloosa County, AL",05000US01125,32.1,0.2,3052
2015,"Midland County, TX",05000US48329,32.1,0.2,3052
2016,"Taylor County, TX",05000US48441,32.1,0.2,3052
2015,Jerome County,05000US16053,32.1,0.4,3052
2014,Parmer County,05000US48369,32.1,0.5,3052
2013,"Clayton County, GA",05000US13063,32,0.2,3046
2016,"Comanche County, OK",05000US40031,32,0.2,3057
2016,"Cass County, ND",05000US38017,32,0.2,3057
2016,"Jefferson County, NY",05000US36045,32,0.2,3057
2013,Jackson County,05000US46071,32,3.3,3046
2013,Cassia County,05000US16031,32,0.6,3046
2015,Box Elder County,05000US49003,32,0.3,3056
2013,Val Verde County,05000US48465,32,0.5,3046
2015,"Taylor County, TX",05000US48441,32,0.2,3056
2016,Williams County,05000US38105,32,0.6,3057
2013,"Canyon County, ID",05000US16027,32,0.2,3046
2013,"Bonneville County, ID",05000US16019,32,0.3,3046
2013,Coles County,05000US17029,32,0.4,3046
2013,Grant County,05000US53025,32,0.3,3046
2016,Ellis County,05000US20051,32,0.5,3057
2014,Wasatch County,05000US49051,32,0.5,3058
2014,Graham County,05000US04009,32,0.4,3058
2016,Forrest County,05000US28035,32,0.3,3057
2016,Martin County,05000US48317,32,1.1,3057
2013,"Jefferson County, NY",05000US36045,32,0.2,3046
2015,Graham County,05000US04009,32,0.4,3056
2013,Claiborne County,05000US28021,32,1.2,3046
2016,Texas County,05000US40139,32,0.8,3057
2015,Mellette County,05000US46095,32,2,3056
2013,Parmer County,05000US48369,32,0.5,3046
2014,"Imperial County, CA",05000US06025,31.9,0.3,3060
2013,Wasatch County,05000US49051,31.9,0.4,3057
2013,Kodiak Island Borough,05000US02150,31.9,0.7,3057
2013,Graham County,05000US04009,31.9,0.4,3057
2014,Val Verde County,05000US48465,31.9,0.4,3060
2014,Upton County,05000US48461,31.9,2.3,3060
2013,Ward County,05000US38101,31.9,0.3,3057
2015,Martin County,05000US48317,31.9,2.4,3060
2015,Upton County,05000US48461,31.9,1.9,3060
2016,"Faulkner County, AR",05000US05045,31.9,0.2,3065
2016,"Midland County, TX",05000US48329,31.9,0.3,3065
2015,"Tuscaloosa County, AL",05000US01125,31.9,0.2,3060
2013,Yuba County,05000US06115,31.9,0.3,3057
2015,"Cass County, ND",05000US38017,31.9,0.2,3060
2014,"Jefferson County, NY",05000US36045,31.9,0.2,3060
2015,Forrest County,05000US28035,31.9,0.3,3060
2013,"San Bernardino County, CA",05000US06071,31.9,0.1,3057
2013,Willacy County,05000US48489,31.9,0.7,3057
2016,Lake and Peninsula Borough,05000US02164,31.9,1.7,3065
2014,"Suffolk County, MA",05000US25025,31.9,0.2,3060
2014,Box Elder County,05000US49003,31.8,0.3,3065
2015,"Jefferson County, NY",05000US36045,31.8,0.2,3065
2016,Lea County,05000US35025,31.8,0.2,3068
2015,Lea County,05000US35025,31.8,0.3,3065
2015,"Comanche County, OK",05000US40031,31.8,0.2,3065
2015,"Weber County, UT",05000US49057,31.8,0.2,3065
2014,Kenedy County,05000US48261,31.8,10.6,3065
2015,"Salt Lake County, UT",05000US49035,31.8,0.1,3065
2013,Lea County,05000US35025,31.8,0.4,3064
2013,"Imperial County, CA",05000US06025,31.8,0.2,3064
2013,"Suffolk County, MA",05000US25025,31.8,0.1,3064
2016,Cassia County,05000US16031,31.8,0.4,3068
2014,"Cass County, ND",05000US38017,31.8,0.2,3065
2016,Hoke County,05000US37093,31.7,0.3,3070
2015,Brooks County,05000US48047,31.7,3.5,3070
2016,Long County,05000US13183,31.7,0.9,3070
2015,La Salle County,05000US48283,31.7,3.7,3070
2015,Ochiltree County,05000US48357,31.7,0.5,3070
2013,Morgan County,05000US49029,31.7,0.8,3067
2016,"Pitt County, NC",05000US37147,31.7,0.2,3070
2014,Cassia County,05000US16031,31.7,0.4,3068
2015,Cassia County,05000US16031,31.7,0.3,3070
2013,"Cass County, ND",05000US38017,31.7,0.2,3067
2013,Benson County,05000US38005,31.7,0.4,3067
2016,Kenedy County,05000US48261,31.7,19.1,3070
2015,Val Verde County,05000US48465,31.7,0.4,3070
2016,East Carroll Parish,05000US22035,31.7,3.4,3070
2014,Jerome County,05000US16053,31.7,0.3,3068
2015,"El Paso County, TX",05000US48141,31.6,0.2,3075
2014,Ochiltree County,05000US48357,31.6,0.6,3070
2015,Menominee County,05000US55078,31.6,1.1,3075
2014,"Tuscaloosa County, AL",05000US01125,31.6,0.2,3070
2016,Val Verde County,05000US48465,31.6,0.4,3075
2015,Camden County,05000US13039,31.6,0.3,3075
2014,Texas County,05000US40139,31.6,0.5,3070
2014,Camden County,05000US13039,31.6,0.3,3070
2013,Pike County,05000US01109,31.6,0.7,3070
2015,"Faulkner County, AR",05000US05045,31.6,0.2,3075
2016,"Fresno County, CA",05000US06019,31.6,0.1,3075
2016,"El Paso County, TX",05000US48141,31.6,0.1,3075
2016,Frio County,05000US48163,31.6,0.7,3075
2016,"Ingham County, MI",05000US26065,31.6,0.1,3075
2015,Frio County,05000US48163,31.5,0.9,3079
2014,"Salt Lake County, UT",05000US49035,31.5,0.1,3074
2015,"Ingham County, MI",05000US26065,31.5,0.2,3079
2015,"Pitt County, NC",05000US37147,31.5,0.2,3079
2014,Lea County,05000US35025,31.5,0.3,3074
2013,Rowan County,05000US21205,31.5,1,3071
2013,Ellis County,05000US20051,31.5,0.6,3071
2016,Camden County,05000US13039,31.5,0.4,3080
2014,Ward County,05000US38101,31.5,0.3,3074
2016,"Cumberland County, NC",05000US37051,31.5,0.1,3080
2015,Deaf Smith County,05000US48117,31.5,0.6,3079
2013,"Comanche County, OK",05000US40031,31.5,0.2,3071
2016,Brooks County,05000US48047,31.5,2.9,3080
2014,"Weber County, UT",05000US49057,31.5,0.2,3074
2016,Prince Edward County,05000US51147,31.5,1.1,3080
2015,Texas County,05000US40139,31.5,0.7,3079
2014,"Faulkner County, AR",05000US05045,31.5,0.2,3074
2014,Frio County,05000US48163,31.5,0.5,3074
2013,Jerome County,05000US16053,31.5,0.4,3071
2016,"Kings County, CA",05000US06031,31.4,0.2,3084
2016,Jefferson County,05000US16051,31.4,0.8,3084
2013,"Tuscaloosa County, AL",05000US01125,31.4,0.2,3075
2013,"Faulkner County, AR",05000US05045,31.4,0.2,3075
2014,Benson County,05000US38005,31.4,0.2,3080
2015,Hoke County,05000US37093,31.4,0.2,3084
2014,"Pitt County, NC",05000US37147,31.4,0.2,3080
2015,"Fresno County, CA",05000US06019,31.4,0.1,3084
2014,"Ingham County, MI",05000US26065,31.4,0.2,3080
2013,"Ingham County, MI",05000US26065,31.4,0.1,3075
2014,Deaf Smith County,05000US48117,31.4,0.7,3080
2013,Box Elder County,05000US49003,31.4,0.3,3075
2015,"Kings County, CA",05000US06031,31.4,0.2,3084
2016,"Washington County, AR",05000US05143,31.4,0.2,3084
2014,"El Paso County, TX",05000US48141,31.4,0.1,3080
2014,"Comanche County, OK",05000US40031,31.4,0.2,3080
2013,Camden County,05000US13039,31.4,0.4,3075
2016,Deaf Smith County,05000US48117,31.4,0.7,3084
2016,McKenzie County,05000US38053,31.3,0.8,3088
2013,Ochiltree County,05000US48357,31.3,0.6,3080
2013,Alamosa County,05000US08003,31.3,0.7,3080
2013,"Weber County, UT",05000US49057,31.3,0.2,3080
2015,Glacier County,05000US30035,31.3,0.3,3087
2013,Dallam County,05000US48111,31.3,1.1,3080
2015,Pike County,05000US01109,31.3,1,3087
2016,"Cameron County, TX",05000US48061,31.3,0.2,3088
2015,Andrews County,05000US48003,31.3,0.8,3087
2013,Texas County,05000US40139,31.3,0.7,3080
2015,"Cameron County, TX",05000US48061,31.2,0.2,3090
2015,Long County,05000US13183,31.2,0.8,3090
2013,"Pitt County, NC",05000US37147,31.2,0.2,3085
2014,"Washington County, AR",05000US05143,31.2,0.1,3086
2014,"Fresno County, CA",05000US06019,31.2,0.2,3086
2014,"Kings County, CA",05000US06031,31.2,0.3,3086
2014,Forrest County,05000US28035,31.2,0.3,3086
2015,"Washington County, AR",05000US05143,31.2,0.3,3090
2013,Frio County,05000US48163,31.2,0.6,3085
2013,"El Paso County, TX",05000US48141,31.2,0.2,3085
2016,"Kern County, CA",05000US06029,31.2,0.1,3090
2016,Andrews County,05000US48003,31.2,0.8,3090
2013,"Salt Lake County, UT",05000US49035,31.2,0.1,3085
2016,Ochiltree County,05000US48357,31.2,0.4,3090
2016,Sanpete County,05000US49039,31.2,0.3,3090
2016,Pike County,05000US01109,31.2,0.7,3090
2013,Waller County,05000US48473,31.2,0.4,3085
2013,"Washington County, AR",05000US05143,31.2,0.2,3085
2014,Pike County,05000US01109,31.1,0.9,3090
2016,Glacier County,05000US30035,31.1,0.3,3095
2015,Jefferson County,05000US16051,31.1,0.6,3093
